fecha,municipio,promedio_pm25,promedio_pm10,promedio_o3,promedio_no2,ica_promedio_pm25,casos_sari_inusitada,casos_misc_pediatrico,casos_totales_respiratorios,pm25_media_movil_7d,pm25_media_movil_30d,categoria_ica_pm25,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_4,pm25_lag_5,pm25_lag_6,pm25_lag_7,poblacion_estimada,tasa_sari_por_100k,tasa_total_por_100k
2023-12-13,BARBOSA,15.24,35.52,13.37,10.29,56.5,0,0,0,14.95,17.02,Regular / Aceptable,17.08,16.97,13.45,9.83,15.15,16.94,13.43,55000,0.0,0.0
2023-12-14,BARBOSA,16.34,29.64,22.72,15.9,58.7,0,0,0,14.87,16.89,Regular / Aceptable,15.24,17.08,16.97,13.45,9.83,15.15,16.94,55000,0.0,0.0
2023-12-15,BARBOSA,18.96,33.81,16.28,11.77,63.9,0,0,0,15.41,16.93,Regular / Aceptable,16.34,15.24,17.08,16.97,13.45,9.83,15.15,55000,0.0,0.0
2023-12-16,BARBOSA,14.88,26.11,20.55,9.82,55.8,0,0,0,16.13,16.72,Regular / Aceptable,18.96,16.34,15.24,17.08,16.97,13.45,9.83,55000,0.0,0.0
2023-12-17,BARBOSA,12.05,23.53,16.29,9.69,50.1,0,0,0,15.93,16.38,Regular / Aceptable,14.88,18.96,16.34,15.24,17.08,16.97,13.45,55000,0.0,0.0
2023-12-18,BARBOSA,19.28,40.24,21.44,13.57,64.6,0,0,0,16.26,16.5,Regular / Aceptable,12.05,14.88,18.96,16.34,15.24,17.08,16.97,55000,0.0,0.0
2023-12-19,BARBOSA,14.88,30.66,19.54,11.95,55.8,0,0,0,15.95,16.44,Regular / Aceptable,19.28,12.05,14.88,18.96,16.34,15.24,17.08,55000,0.0,0.0
2023-12-20,BARBOSA,13.81,26.12,20.35,11.48,53.6,0,0,0,15.74,16.41,Regular / Aceptable,14.88,19.28,12.05,14.88,18.96,16.34,15.24,55000,0.0,0.0
2023-12-21,BARBOSA,17.86,31.66,21.28,12.26,61.7,0,0,0,15.96,16.32,Regular / Aceptable,13.81,14.88,19.28,12.05,14.88,18.96,16.34,55000,0.0,0.0
2023-12-22,BARBOSA,18.16,42.42,16.77,14.88,62.3,0,0,0,15.85,16.3,Regular / Aceptable,17.86,13.81,14.88,19.28,12.05,14.88,18.96,55000,0.0,0.0
2023-12-23,BARBOSA,10.57,21.74,17.41,7.8,44.0,0,0,0,15.23,15.99,Buena,18.16,17.86,13.81,14.88,19.28,12.05,14.88,55000,0.0,0.0
2023-12-24,BARBOSA,9.81,23.67,16.73,7.44,40.9,0,0,0,14.91,15.67,Buena,10.57,18.16,17.86,13.81,14.88,19.28,12.05,55000,0.0,0.0
2023-12-25,BARBOSA,15.6,33.67,18.08,10.13,57.2,0,0,0,14.38,15.73,Regular / Aceptable,9.81,10.57,18.16,17.86,13.81,14.88,19.28,55000,0.0,0.0
2023-12-26,BARBOSA,16.14,29.44,21.15,13.08,58.3,0,0,0,14.56,15.77,Regular / Aceptable,15.6,9.81,10.57,18.16,17.86,13.81,14.88,55000,0.0,0.0
2023-12-27,BARBOSA,16.15,39.19,25.03,10.95,58.3,0,0,0,14.9,15.64,Regular / Aceptable,16.14,15.6,9.81,10.57,18.16,17.86,13.81,55000,0.0,0.0
2023-12-28,BARBOSA,15.12,33.26,20.29,12.02,56.2,0,0,0,14.51,15.37,Regular / Aceptable,16.15,16.14,15.6,9.81,10.57,18.16,17.86,55000,0.0,0.0
2023-12-29,BARBOSA,15.91,37.61,16.63,12.36,57.8,0,0,0,14.19,15.31,Regular / Aceptable,15.12,16.15,16.14,15.6,9.81,10.57,18.16,55000,0.0,0.0
2023-12-30,BARBOSA,8.89,13.73,20.39,6.21,37.0,0,0,0,13.95,14.82,Buena,15.91,15.12,16.15,16.14,15.6,9.81,10.57,55000,0.0,0.0
2023-12-31,BARBOSA,12.54,28.51,16.94,9.85,51.1,0,0,0,14.34,14.66,Regular / Aceptable,8.89,15.91,15.12,16.15,16.14,15.6,9.81,55000,0.0,0.0
2024-01-01,BARBOSA,15.85,31.5,25.76,13.4,57.7,0,0,0,14.37,14.83,Regular / Aceptable,12.54,8.89,15.91,15.12,16.15,16.14,15.6,55000,0.0,0.0
2024-01-02,BARBOSA,16.64,35.61,29.25,13.77,59.3,0,0,0,14.44,15.02,Regular / Aceptable,15.85,12.54,8.89,15.91,15.12,16.15,16.14,55000,0.0,0.0
2024-01-03,BARBOSA,15.1,29.76,19.69,13.16,56.2,0,0,0,14.29,14.96,Regular / Aceptable,16.64,15.85,12.54,8.89,15.91,15.12,16.15,55000,0.0,0.0
2024-01-04,BARBOSA,16.3,32.65,25.26,12.34,58.6,0,0,0,14.46,14.96,Regular / Aceptable,15.1,16.64,15.85,12.54,8.89,15.91,15.12,55000,0.0,0.0
2024-01-05,BARBOSA,14.32,26.06,28.06,12.46,54.6,0,0,0,14.23,14.99,Regular / Aceptable,16.3,15.1,16.64,15.85,12.54,8.89,15.91,55000,0.0,0.0
2024-01-06,BARBOSA,9.44,12.98,23.0,7.6,39.3,0,0,0,14.31,14.74,Buena,14.32,16.3,15.1,16.64,15.85,12.54,8.89,55000,0.0,0.0
2024-01-07,BARBOSA,13.96,28.67,21.36,8.93,53.9,0,0,0,14.52,14.7,Regular / Aceptable,9.44,14.32,16.3,15.1,16.64,15.85,12.54,55000,0.0,0.0
2024-01-08,BARBOSA,14.54,29.71,34.91,11.48,55.1,0,0,0,14.33,14.86,Regular / Aceptable,13.96,9.44,14.32,16.3,15.1,16.64,15.85,55000,0.0,0.0
2024-01-09,BARBOSA,15.25,33.71,25.71,14.53,56.5,0,0,0,14.13,14.92,Regular / Aceptable,14.54,13.96,9.44,14.32,16.3,15.1,16.64,55000,0.0,0.0
2024-01-10,BARBOSA,20.41,32.27,22.43,15.05,66.8,0,0,0,14.89,15.04,Regular / Aceptable,15.25,14.54,13.96,9.44,14.32,16.3,15.1,55000,0.0,0.0
2024-01-11,BARBOSA,16.64,24.31,27.55,14.7,59.3,0,0,0,14.94,15.02,Regular / Aceptable,20.41,15.25,14.54,13.96,9.44,14.32,16.3,55000,0.0,0.0
2024-01-12,BARBOSA,12.8,30.56,24.16,14.64,51.6,0,0,0,14.72,14.94,Regular / Aceptable,16.64,20.41,15.25,14.54,13.96,9.44,14.32,55000,0.0,0.0
2024-01-13,BARBOSA,12.69,17.35,29.3,8.92,51.4,0,0,0,15.18,14.82,Regular / Aceptable,12.8,16.64,20.41,15.25,14.54,13.96,9.44,55000,0.0,0.0
2024-01-14,BARBOSA,10.56,23.05,24.89,7.01,44.0,0,0,0,14.7,14.54,Buena,12.69,12.8,16.64,20.41,15.25,14.54,13.96,55000,0.0,0.0
2024-01-15,BARBOSA,17.1,27.14,26.92,14.96,60.2,0,0,0,15.06,14.61,Regular / Aceptable,10.56,12.69,12.8,16.64,20.41,15.25,14.54,55000,0.0,0.0
2024-01-16,BARBOSA,15.48,35.91,26.88,14.13,57.0,0,0,0,15.1,14.73,Regular / Aceptable,17.1,10.56,12.69,12.8,16.64,20.41,15.25,55000,0.0,0.0
2024-01-17,BARBOSA,14.48,34.12,20.33,11.6,55.0,0,0,0,14.25,14.57,Regular / Aceptable,15.48,17.1,10.56,12.69,12.8,16.64,20.41,55000,0.0,0.0
2024-01-18,BARBOSA,17.32,29.22,29.2,13.3,60.6,0,0,0,14.35,14.65,Regular / Aceptable,14.48,15.48,17.1,10.56,12.69,12.8,16.64,55000,0.0,0.0
2024-01-19,BARBOSA,15.93,29.9,26.28,12.56,57.9,0,0,0,14.79,14.72,Regular / Aceptable,17.32,14.48,15.48,17.1,10.56,12.69,12.8,55000,0.0,0.0
2024-01-20,BARBOSA,11.53,17.2,30.07,10.15,48.0,0,0,0,14.63,14.51,Buena,15.93,17.32,14.48,15.48,17.1,10.56,12.69,55000,0.0,0.0
2024-01-21,BARBOSA,13.46,25.6,22.84,11.62,52.9,0,0,0,15.04,14.35,Regular / Aceptable,11.53,15.93,17.32,14.48,15.48,17.1,10.56,55000,0.0,0.0
2024-01-22,BARBOSA,19.36,37.51,20.3,12.72,64.7,0,0,0,15.37,14.64,Regular / Aceptable,13.46,11.53,15.93,17.32,14.48,15.48,17.1,55000,0.0,0.0
2024-01-23,BARBOSA,19.45,38.57,15.56,13.19,64.9,0,0,0,15.93,14.97,Regular / Aceptable,19.36,13.46,11.53,15.93,17.32,14.48,15.48,55000,0.0,0.0
2024-01-24,BARBOSA,14.81,32.04,30.09,14.68,55.6,0,0,0,15.98,14.94,Regular / Aceptable,19.45,19.36,13.46,11.53,15.93,17.32,14.48,55000,0.0,0.0
2024-01-25,BARBOSA,16.65,29.06,27.77,11.96,59.3,0,0,0,15.88,14.96,Regular / Aceptable,14.81,19.45,19.36,13.46,11.53,15.93,17.32,55000,0.0,0.0
2024-01-26,BARBOSA,13.41,18.62,27.97,12.18,52.8,0,0,0,15.52,14.86,Regular / Aceptable,16.65,14.81,19.45,19.36,13.46,11.53,15.93,55000,0.0,0.0
2024-01-27,BARBOSA,14.95,31.32,28.31,8.62,55.9,0,0,0,16.01,14.86,Regular / Aceptable,13.41,16.65,14.81,19.45,19.36,13.46,11.53,55000,0.0,0.0
2024-01-28,BARBOSA,11.77,22.14,29.86,9.52,49.0,0,0,0,15.77,14.72,Buena,14.95,13.41,16.65,14.81,19.45,19.36,13.46,55000,0.0,0.0
2024-01-29,BARBOSA,17.42,30.44,26.74,15.66,60.8,0,0,0,15.49,15.01,Regular / Aceptable,11.77,14.95,13.41,16.65,14.81,19.45,19.36,55000,0.0,0.0
2024-01-30,BARBOSA,13.94,23.49,23.65,14.34,53.9,0,0,0,14.71,15.05,Regular / Aceptable,17.42,11.77,14.95,13.41,16.65,14.81,19.45,55000,0.0,0.0
2024-01-31,BARBOSA,11.87,24.31,29.6,12.86,49.5,0,0,0,14.29,14.92,Buena,13.94,17.42,11.77,14.95,13.41,16.65,14.81,55000,0.0,0.0
2024-02-01,BARBOSA,14.08,30.08,21.13,11.61,54.2,0,0,0,13.92,14.83,Regular / Aceptable,11.87,13.94,17.42,11.77,14.95,13.41,16.65,55000,0.0,0.0
2024-02-02,BARBOSA,17.02,33.33,27.51,14.56,60.0,0,0,0,14.44,14.9,Regular / Aceptable,14.08,11.87,13.94,17.42,11.77,14.95,13.41,55000,0.0,0.0
2024-02-03,BARBOSA,10.75,22.31,24.15,7.86,44.8,0,0,0,13.84,14.71,Buena,17.02,14.08,11.87,13.94,17.42,11.77,14.95,55000,0.0,0.0
2024-02-04,BARBOSA,12.42,25.45,21.23,8.4,50.8,0,0,0,13.93,14.65,Regular / Aceptable,10.75,17.02,14.08,11.87,13.94,17.42,11.77,55000,0.0,0.0
2024-02-05,BARBOSA,16.54,31.45,24.63,13.16,59.1,0,0,0,13.8,14.89,Regular / Aceptable,12.42,10.75,17.02,14.08,11.87,13.94,17.42,55000,0.0,0.0
2024-02-06,BARBOSA,13.96,27.05,27.22,12.46,53.9,0,0,0,13.81,14.89,Regular / Aceptable,16.54,12.42,10.75,17.02,14.08,11.87,13.94,55000,0.0,0.0
2024-02-07,BARBOSA,15.44,31.87,29.4,12.81,56.9,0,0,0,14.32,14.92,Regular / Aceptable,13.96,16.54,12.42,10.75,17.02,14.08,11.87,55000,0.0,0.0
2024-02-08,BARBOSA,12.92,28.55,25.73,14.74,51.8,0,0,0,14.15,14.84,Regular / Aceptable,15.44,13.96,16.54,12.42,10.75,17.02,14.08,55000,0.0,0.0
2024-02-09,BARBOSA,19.05,39.02,26.56,15.09,64.1,0,0,0,14.44,14.79,Regular / Aceptable,12.92,15.44,13.96,16.54,12.42,10.75,17.02,55000,0.0,0.0
2024-02-10,BARBOSA,12.66,18.93,21.98,8.44,51.3,0,0,0,14.71,14.66,Regular / Aceptable,19.05,12.92,15.44,13.96,16.54,12.42,10.75,55000,0.0,0.0
2024-02-11,BARBOSA,12.38,27.27,22.47,7.67,50.8,0,0,0,14.71,14.65,Regular / Aceptable,12.66,19.05,12.92,15.44,13.96,16.54,12.42,55000,0.0,0.0
2024-02-12,BARBOSA,18.08,35.73,24.13,16.27,62.2,0,0,0,14.93,14.83,Regular / Aceptable,12.38,12.66,19.05,12.92,15.44,13.96,16.54,55000,0.0,0.0
2024-02-13,BARBOSA,16.65,26.32,22.35,14.1,59.3,0,0,0,15.31,15.03,Regular / Aceptable,18.08,12.38,12.66,19.05,12.92,15.44,13.96,55000,0.0,0.0
2024-02-14,BARBOSA,15.79,31.59,23.03,12.4,57.6,0,0,0,15.36,14.99,Regular / Aceptable,16.65,18.08,12.38,12.66,19.05,12.92,15.44,55000,0.0,0.0
2024-02-15,BARBOSA,16.98,29.86,18.72,10.23,60.0,0,0,0,15.94,15.04,Regular / Aceptable,15.79,16.65,18.08,12.38,12.66,19.05,12.92,55000,0.0,0.0
2024-02-16,BARBOSA,17.1,31.06,27.3,14.25,60.2,0,0,0,15.66,15.12,Regular / Aceptable,16.98,15.79,16.65,18.08,12.38,12.66,19.05,55000,0.0,0.0
2024-02-17,BARBOSA,10.52,26.8,26.2,10.87,43.8,0,0,0,15.36,14.9,Buena,17.1,16.98,15.79,16.65,18.08,12.38,12.66,55000,0.0,0.0
2024-02-18,BARBOSA,13.56,16.67,22.03,9.6,53.1,0,0,0,15.53,14.82,Regular / Aceptable,10.52,17.1,16.98,15.79,16.65,18.08,12.38,55000,0.0,0.0
2024-02-19,BARBOSA,15.92,30.86,26.39,14.86,57.8,0,0,0,15.22,14.96,Regular / Aceptable,13.56,10.52,17.1,16.98,15.79,16.65,18.08,55000,0.0,0.0
2024-02-20,BARBOSA,16.95,30.92,22.89,12.1,59.9,0,0,0,15.26,15.08,Regular / Aceptable,15.92,13.56,10.52,17.1,16.98,15.79,16.65,55000,0.0,0.0
2024-02-21,BARBOSA,14.12,30.26,28.28,13.27,54.2,0,0,0,15.02,14.91,Regular / Aceptable,16.95,15.92,13.56,10.52,17.1,16.98,15.79,55000,0.0,0.0
2024-02-22,BARBOSA,17.14,30.48,26.62,12.15,60.3,0,0,0,15.04,14.83,Regular / Aceptable,14.12,16.95,15.92,13.56,10.52,17.1,16.98,55000,0.0,0.0
2024-02-23,BARBOSA,18.27,27.6,27.66,11.35,62.5,0,0,0,15.21,14.94,Regular / Aceptable,17.14,14.12,16.95,15.92,13.56,10.52,17.1,55000,0.0,0.0
2024-02-24,BARBOSA,13.0,29.97,30.57,9.83,52.0,0,0,0,15.57,14.82,Regular / Aceptable,18.27,17.14,14.12,16.95,15.92,13.56,10.52,55000,0.0,0.0
2024-02-25,BARBOSA,9.8,22.35,22.07,11.51,40.8,0,0,0,15.03,14.7,Buena,13.0,18.27,17.14,14.12,16.95,15.92,13.56,55000,0.0,0.0
2024-02-26,BARBOSA,16.03,29.01,27.17,13.47,58.1,0,0,0,15.04,14.74,Regular / Aceptable,9.8,13.0,18.27,17.14,14.12,16.95,15.92,55000,0.0,0.0
2024-02-27,BARBOSA,20.31,45.18,24.24,14.45,66.6,0,0,0,15.52,15.02,Regular / Aceptable,16.03,9.8,13.0,18.27,17.14,14.12,16.95,55000,0.0,0.0
2024-02-28,BARBOSA,16.94,35.67,24.48,9.38,59.9,0,0,0,15.93,15.01,Regular / Aceptable,20.31,16.03,9.8,13.0,18.27,17.14,14.12,55000,0.0,0.0
2024-02-29,BARBOSA,18.56,34.66,20.69,17.9,63.1,0,0,0,16.13,15.16,Regular / Aceptable,16.94,20.31,16.03,9.8,13.0,18.27,17.14,55000,0.0,0.0
2024-03-01,BARBOSA,26.22,52.02,21.21,10.56,78.4,0,0,0,17.27,15.64,Regular / Aceptable,18.56,16.94,20.31,16.03,9.8,13.0,18.27,55000,0.0,0.0
2024-03-02,BARBOSA,14.4,26.39,16.82,9.35,54.8,0,0,0,17.47,15.65,Regular / Aceptable,26.22,18.56,16.94,20.31,16.03,9.8,13.0,55000,0.0,0.0
2024-03-03,BARBOSA,14.53,35.92,19.2,12.91,55.1,0,0,0,18.14,15.57,Regular / Aceptable,14.4,26.22,18.56,16.94,20.31,16.03,9.8,55000,0.0,0.0
2024-03-04,BARBOSA,20.43,34.98,15.72,13.44,66.9,0,0,0,18.77,15.89,Regular / Aceptable,14.53,14.4,26.22,18.56,16.94,20.31,16.03,55000,0.0,0.0
2024-03-05,BARBOSA,20.91,37.33,18.7,13.64,67.8,0,0,0,18.86,16.17,Regular / Aceptable,20.43,14.53,14.4,26.22,18.56,16.94,20.31,55000,0.0,0.0
2024-03-06,BARBOSA,25.79,49.15,18.74,15.78,77.6,0,0,0,20.12,16.48,Regular / Aceptable,20.91,20.43,14.53,14.4,26.22,18.56,16.94,55000,0.0,0.0
2024-03-07,BARBOSA,24.87,50.65,21.09,10.65,75.7,0,0,0,21.02,16.84,Regular / Aceptable,25.79,20.91,20.43,14.53,14.4,26.22,18.56,55000,0.0,0.0
2024-03-08,BARBOSA,26.81,44.27,17.9,13.02,79.6,0,0,0,21.11,17.22,Regular / Aceptable,24.87,25.79,20.91,20.43,14.53,14.4,26.22,55000,0.0,0.0
2024-03-09,BARBOSA,16.09,25.59,16.61,10.05,58.2,0,0,0,21.35,17.33,Regular / Aceptable,26.81,24.87,25.79,20.91,20.43,14.53,14.4,55000,0.0,0.0
2024-03-10,BARBOSA,19.97,39.25,17.93,8.83,65.9,0,0,0,22.12,17.36,Regular / Aceptable,16.09,26.81,24.87,25.79,20.91,20.43,14.53,55000,0.0,0.0
2024-03-11,BARBOSA,23.48,38.63,23.33,16.5,73.0,0,0,0,22.56,17.72,Regular / Aceptable,19.97,16.09,26.81,24.87,25.79,20.91,20.43,55000,0.0,0.0
2024-03-12,BARBOSA,24.16,51.35,24.77,15.91,74.3,0,0,0,23.02,18.11,Regular / Aceptable,23.48,19.97,16.09,26.81,24.87,25.79,20.91,55000,0.0,0.0
2024-03-13,BARBOSA,20.38,42.47,13.99,14.18,66.8,0,0,0,22.25,18.19,Regular / Aceptable,24.16,23.48,19.97,16.09,26.81,24.87,25.79,55000,0.0,0.0
2024-03-14,BARBOSA,22.38,39.91,17.82,12.45,70.8,0,0,0,21.9,18.38,Regular / Aceptable,20.38,24.16,23.48,19.97,16.09,26.81,24.87,55000,0.0,0.0
2024-03-15,BARBOSA,22.54,44.23,13.73,10.66,71.1,0,0,0,21.29,18.61,Regular / Aceptable,22.38,20.38,24.16,23.48,19.97,16.09,26.81,55000,0.0,0.0
2024-03-16,BARBOSA,15.58,27.91,21.95,8.66,57.2,0,0,0,21.21,18.56,Regular / Aceptable,22.54,22.38,20.38,24.16,23.48,19.97,16.09,55000,0.0,0.0
2024-03-17,BARBOSA,15.72,36.68,17.61,10.18,57.4,0,0,0,20.61,18.51,Regular / Aceptable,15.58,22.54,22.38,20.38,24.16,23.48,19.97,55000,0.0,0.0
2024-03-18,BARBOSA,22.05,40.66,20.97,13.56,70.1,0,0,0,20.4,18.9,Regular / Aceptable,15.72,15.58,22.54,22.38,20.38,24.16,23.48,55000,0.0,0.0
2024-03-19,BARBOSA,23.22,38.02,21.84,13.8,72.4,0,0,0,20.27,19.22,Regular / Aceptable,22.05,15.72,15.58,22.54,22.38,20.38,24.16,55000,0.0,0.0
2024-03-20,BARBOSA,23.49,52.56,8.68,13.91,73.0,0,0,0,20.71,19.47,Regular / Aceptable,23.22,22.05,15.72,15.58,22.54,22.38,20.38,55000,0.0,0.0
2024-03-21,BARBOSA,22.77,44.87,23.04,14.99,71.5,0,0,0,20.77,19.67,Regular / Aceptable,23.49,23.22,22.05,15.72,15.58,22.54,22.38,55000,0.0,0.0
2024-03-22,BARBOSA,20.95,38.95,20.92,10.63,67.9,0,0,0,20.54,19.89,Regular / Aceptable,22.77,23.49,23.22,22.05,15.72,15.58,22.54,55000,0.0,0.0
2024-03-23,BARBOSA,19.69,35.75,22.82,9.95,65.4,0,0,0,21.13,19.98,Regular / Aceptable,20.95,22.77,23.49,23.22,22.05,15.72,15.58,55000,0.0,0.0
2024-03-24,BARBOSA,13.4,26.06,21.96,7.9,52.8,0,0,0,20.8,19.82,Regular / Aceptable,19.69,20.95,22.77,23.49,23.22,22.05,15.72,55000,0.0,0.0
2024-03-25,BARBOSA,17.96,35.3,18.37,13.83,61.9,0,0,0,20.21,19.98,Regular / Aceptable,13.4,19.69,20.95,22.77,23.49,23.22,22.05,55000,0.0,0.0
2024-03-26,BARBOSA,21.63,45.6,16.57,13.39,69.3,0,0,0,19.98,20.38,Regular / Aceptable,17.96,13.4,19.69,20.95,22.77,23.49,23.22,55000,0.0,0.0
2024-03-27,BARBOSA,23.3,50.9,15.77,13.0,72.6,0,0,0,19.96,20.62,Regular / Aceptable,21.63,17.96,13.4,19.69,20.95,22.77,23.49,55000,0.0,0.0
2024-03-28,BARBOSA,19.89,42.01,17.46,14.42,65.8,0,0,0,19.55,20.6,Regular / Aceptable,23.3,21.63,17.96,13.4,19.69,20.95,22.77,55000,0.0,0.0
2024-03-29,BARBOSA,25.65,49.2,27.41,13.13,77.3,0,0,0,20.22,20.89,Regular / Aceptable,19.89,23.3,21.63,17.96,13.4,19.69,20.95,55000,0.0,0.0
2024-03-30,BARBOSA,16.84,34.44,15.75,9.87,59.7,0,0,0,19.81,20.84,Regular / Aceptable,25.65,19.89,23.3,21.63,17.96,13.4,19.69,55000,0.0,0.0
2024-03-31,BARBOSA,19.31,36.36,22.31,9.09,64.6,0,0,0,20.65,20.61,Regular / Aceptable,16.84,25.65,19.89,23.3,21.63,17.96,13.4,55000,0.0,0.0
2024-04-01,BARBOSA,24.85,52.52,18.63,9.76,75.7,0,0,0,21.64,20.95,Regular / Aceptable,19.31,16.84,25.65,19.89,23.3,21.63,17.96,55000,0.0,0.0
2024-04-02,BARBOSA,23.18,41.74,16.61,13.71,72.4,0,0,0,21.86,21.24,Regular / Aceptable,24.85,19.31,16.84,25.65,19.89,23.3,21.63,55000,0.0,0.0
2024-04-03,BARBOSA,25.29,53.55,9.7,10.61,76.6,0,0,0,22.14,21.4,Regular / Aceptable,23.18,24.85,19.31,16.84,25.65,19.89,23.3,55000,0.0,0.0
2024-04-04,BARBOSA,23.55,48.55,24.29,12.96,73.1,0,0,0,22.67,21.49,Regular / Aceptable,25.29,23.18,24.85,19.31,16.84,25.65,19.89,55000,0.0,0.0
2024-04-05,BARBOSA,24.08,45.55,19.2,10.78,74.2,0,0,0,22.44,21.44,Regular / Aceptable,23.55,25.29,23.18,24.85,19.31,16.84,25.65,55000,0.0,0.0
2024-04-06,BARBOSA,15.47,33.68,17.71,10.03,56.9,0,0,0,22.25,21.12,Regular / Aceptable,24.08,23.55,25.29,23.18,24.85,19.31,16.84,55000,0.0,0.0
2024-04-07,BARBOSA,16.72,27.91,24.64,10.65,59.4,0,0,0,21.88,20.79,Regular / Aceptable,15.47,24.08,23.55,25.29,23.18,24.85,19.31,55000,0.0,0.0
2024-04-08,BARBOSA,22.75,41.9,25.54,13.44,71.5,0,0,0,21.58,21.01,Regular / Aceptable,16.72,15.47,24.08,23.55,25.29,23.18,24.85,55000,0.0,0.0
2024-04-09,BARBOSA,21.49,43.11,14.42,14.73,69.0,0,0,0,21.34,21.06,Regular / Aceptable,22.75,16.72,15.47,24.08,23.55,25.29,23.18,55000,0.0,0.0
2024-04-10,BARBOSA,22.55,41.54,20.88,13.32,71.1,0,0,0,20.94,21.03,Regular / Aceptable,21.49,22.75,16.72,15.47,24.08,23.55,25.29,55000,0.0,0.0
2024-04-11,BARBOSA,24.52,44.08,18.17,16.01,75.0,0,0,0,21.08,21.04,Regular / Aceptable,22.55,21.49,22.75,16.72,15.47,24.08,23.55,55000,0.0,0.0
2024-04-12,BARBOSA,20.88,47.93,17.04,14.03,67.8,0,0,0,20.63,21.06,Regular / Aceptable,24.52,22.55,21.49,22.75,16.72,15.47,24.08,55000,0.0,0.0
2024-04-13,BARBOSA,14.65,35.29,18.85,10.19,55.3,0,0,0,20.51,20.8,Regular / Aceptable,20.88,24.52,22.55,21.49,22.75,16.72,15.47,55000,0.0,0.0
2024-04-14,BARBOSA,14.41,27.55,11.02,7.29,54.8,0,0,0,20.18,20.53,Regular / Aceptable,14.65,20.88,24.52,22.55,21.49,22.75,16.72,55000,0.0,0.0
2024-04-15,BARBOSA,23.31,41.19,16.25,10.76,72.6,0,0,0,20.26,20.79,Regular / Aceptable,14.41,14.65,20.88,24.52,22.55,21.49,22.75,55000,0.0,0.0
2024-04-16,BARBOSA,20.51,46.49,23.11,17.06,67.0,0,0,0,20.12,20.95,Regular / Aceptable,23.31,14.41,14.65,20.88,24.52,22.55,21.49,55000,0.0,0.0
2024-04-17,BARBOSA,24.1,38.62,18.7,12.54,74.2,0,0,0,20.34,21.01,Regular / Aceptable,20.51,23.31,14.41,14.65,20.88,24.52,22.55,55000,0.0,0.0
2024-04-18,BARBOSA,22.78,52.3,24.54,17.2,71.6,0,0,0,20.09,21.0,Regular / Aceptable,24.1,20.51,23.31,14.41,14.65,20.88,24.52,55000,0.0,0.0
2024-04-19,BARBOSA,23.9,49.03,15.3,14.2,73.8,0,0,0,20.52,21.01,Regular / Aceptable,22.78,24.1,20.51,23.31,14.41,14.65,20.88,55000,0.0,0.0
2024-04-20,BARBOSA,17.04,31.22,16.37,8.62,60.1,0,0,0,20.86,20.82,Regular / Aceptable,23.9,22.78,24.1,20.51,23.31,14.41,14.65,55000,0.0,0.0
2024-04-21,BARBOSA,16.28,37.07,13.36,8.8,58.6,0,0,0,21.13,20.67,Regular / Aceptable,17.04,23.9,22.78,24.1,20.51,23.31,14.41,55000,0.0,0.0
2024-04-22,BARBOSA,20.71,37.54,26.23,9.73,67.4,0,0,0,20.76,20.7,Regular / Aceptable,16.28,17.04,23.9,22.78,24.1,20.51,23.31,55000,0.0,0.0
2024-04-23,BARBOSA,21.95,39.56,9.4,13.99,69.9,0,0,0,20.97,20.99,Regular / Aceptable,20.71,16.28,17.04,23.9,22.78,24.1,20.51,55000,0.0,0.0
2024-04-24,BARBOSA,22.88,48.66,21.52,10.68,71.8,0,0,0,20.79,21.15,Regular / Aceptable,21.95,20.71,16.28,17.04,23.9,22.78,24.1,55000,0.0,0.0
2024-04-25,BARBOSA,24.26,52.76,12.07,11.74,74.5,0,0,0,21.0,21.24,Regular / Aceptable,22.88,21.95,20.71,16.28,17.04,23.9,22.78,55000,0.0,0.0
2024-04-26,BARBOSA,24.75,39.13,19.27,10.46,75.5,0,0,0,21.12,21.29,Regular / Aceptable,24.26,22.88,21.95,20.71,16.28,17.04,23.9,55000,0.0,0.0
2024-04-27,BARBOSA,18.56,36.79,17.7,9.86,63.1,0,0,0,21.34,21.24,Regular / Aceptable,24.75,24.26,22.88,21.95,20.71,16.28,17.04,55000,0.0,0.0
2024-04-28,BARBOSA,15.28,28.37,22.19,9.52,56.6,0,0,0,21.2,20.89,Regular / Aceptable,18.56,24.75,24.26,22.88,21.95,20.71,16.28,55000,0.0,0.0
2024-04-29,BARBOSA,23.4,39.55,21.99,12.45,72.8,0,0,0,21.58,21.11,Regular / Aceptable,15.28,18.56,24.75,24.26,22.88,21.95,20.71,55000,0.0,0.0
2024-04-30,BARBOSA,23.8,39.63,16.63,12.28,73.6,0,0,0,21.85,21.26,Regular / Aceptable,23.4,15.28,18.56,24.75,24.26,22.88,21.95,55000,0.0,0.0
2024-05-01,BARBOSA,13.45,24.97,13.34,10.84,52.9,0,0,0,20.5,20.88,Regular / Aceptable,23.8,23.4,15.28,18.56,24.75,24.26,22.88,55000,0.0,0.0
2024-05-02,BARBOSA,16.95,39.26,10.65,14.36,59.9,0,0,0,19.46,20.68,Regular / Aceptable,13.45,23.8,23.4,15.28,18.56,24.75,24.26,55000,0.0,0.0
